,Datetime,Text,Username,Geolocation
3240,2020-06-09 12:01:16+00:00,UK Parliament: Replace Edward Colston’s Statue with a Memorial for Black Lives Matter - Sign the Petition! http://chng.it/77WSXbnx via @Change,crossnothing,
3241,2020-06-09 12:01:15+00:00,"I read this morning Prety Patel doesn't think this country (and her party by inference and the PM who leads!) is not racist, even as she admits she was called ""paky"" by children in the school playground. I guess for her Colston wasn't a racist neither, his statue was black.",Banksaretheboss,
3242,2020-06-09 12:01:10+00:00,I cheered when Colston’s statue came down in Bristol HURRAY!!,LeadbetterSteve,
3243,2020-06-09 12:01:04+00:00,"The statue was not contemporaneous with Colston, it was erected by late Victorian empire fetishists trying to 'rewrite' the story of slavery.",iainheavy,
3244,2020-06-09 12:01:00+00:00,Bristol City Council: Replace the Colston Statue with Paul Stephenson - Sign the Petition! http://chng.it/4vGXPpPZ via @UKChange,thegoodkid99,
3245,2020-06-09 12:00:59+00:00,You need to go and read the plaque. it may well be colston made his money from the slave trade. But that particular statue did not and never has glorified the selling of human beings nor did it celebrates his dealings within the slave trade.,Save4arainyday1,
3246,2020-06-09 12:00:52+00:00,Had to repost cos the ending was cut off. This one is for keirstarmer if you need to know why check out what he said about the #colston statue. Nice one dude. Not. Ffs can’t remember what… https://www.instagram.com/p/CBNqCz5ASdXX_lZEXs_ylLSGEYvD1lqpJrhwVg0/?igshid=1xpelv8jl1v57,DeannaRodger,
3247,2020-06-09 12:00:47+00:00,"Also re the colston statue, they had a vote about removing this horrible statue in 2014 and 58% voted to keep it ??? Is that what’s called democracy???",pjenkss,
3248,2020-06-09 12:00:19+00:00,Bristol City Council: Replace the Colston Statue with Paul Stephenson - Sign the Petition! http://chng.it/msKhBf9V via @UKChange,thegoodkid99,
3249,2020-06-09 12:00:00+00:00,No I’m not. I do however absolutely condone the removal of the Edward colston statue. But that’s neither here nor there. This aggressive racist behaviour needs to be dealt with immediately.,MelisaKristella,
3250,2020-06-09 11:59:25+00:00,"Very empathetic statement about the statue of Colston, great to see.",Hells_Bells0506,
3251,2020-06-09 11:59:19+00:00,So only 13% of the UK supported the vandalism to the Colston statue. 13% who are utter scum. If you believed @BBCNews or @SkyNews or various left-wing politicians you would think it was 80%. #AllLivesMatter,GrumpyOldLab,
3252,2020-06-09 11:59:10+00:00,"The people who threw Colston’s statue into the water have destroyed part of the evidence of his crimes, and how he was admired for committing them. This is why attacking it was both wrong and foolish.",DrDominicGreen,
3253,2020-06-09 11:58:50+00:00,The fall of Colston's statue: 'It didn’t take long – about four tugs of the ropes' ,Selzer_David,
3254,2020-06-09 11:58:37+00:00,Bristol Colston Hall Announce Name Change Following Anti-Racist Protests &amp; Statue Removal ,192kbcom,
3255,2020-06-09 11:58:36+00:00,"Colston died in 1721 the statue was put up in 1895 a 174 years later. Maybe in 170 odd years Escobar will be viewed as some kind of hero in Columbia, who knows.",mikeq1966,
3256,2020-06-09 11:58:33+00:00,"lmao banksy both sides-ing the removal of the colston statue, no thanks babe",hayfeverszn,
3257,2020-06-09 11:58:32+00:00,"Islamaphobes are trying to find Islamic statues to pull down in response to the Colston statue being rightfully chucked. Really? Best of luck with that, lads. #blm #checkyourself",StrawbridgeDave,
3258,2020-06-09 11:58:31+00:00,The saville case is different and you know it. He actions have never been acceptable he was dealt with and statue removed in the same period. If we were back in the 1600s I may well agree with not erecting a statue of mr Colston but we are not so it’s a different discussion,Brettwain11,
3259,2020-06-09 11:58:25+00:00,"Agreed in some respect but I think context is important - I'd be happy enough keeping Colston's statue in a museum for example (he's an integral part of Bristol's history, right or wrong) but I don't think it's appropriate to have him on a town centre pedestal any more.",HugoGordon1,
3260,2020-06-09 11:58:19+00:00,"yep. There was a public fundraiser for the Colston statue, and likewise for the plinth for the Statue of Liberty (she was a gift, the base for her to stand on was not).",katrinagulliver,
3261,2020-06-09 11:57:43+00:00,The colston statue doesn't belong in the museum. Leave it in the water But the petitions and the removal should be put in the museum. New history. Victory history.,Yaya_Alhaja,
3262,2020-06-09 11:57:29+00:00,Bristol City Council: Replace the Colston Statue with Paul Stephenson - Sign the Petition! http://chng.it/WkjwwpZ9 via @UKChange,ruthb1251,
3263,2020-06-09 11:57:28+00:00,Labour's left uneasy with leader's view on tearing down Colston statue ,Selzer_David,
3264,2020-06-09 11:57:03+00:00,What if we tell them the #Colston statue was a 5G mast...? Will that quell the nutter raciat brigade?,HolyMole,
3265,2020-06-09 11:56:58+00:00,"And on the specific issue of the Colston statue, @YouGov found that only 13% approved of the way that it was removed.",CommSenseUK,
3266,2020-06-09 11:56:56+00:00,"And they have a purpose outside of the glorification of the subject (unlike a statue). You can rename a building and it is no longer a reference to how great the person is. A statue always celebrates a person, even if they aren’t worth celebrating (a la colston)",Andywelsh777,
3267,2020-06-09 11:56:56+00:00,"The Statue Of Slave Trader Edward Colston, Who Profited Off The Enslavement And Trading Of Around 85,000 African People, Has Been Pulled Down In Briston ",SPappy77,
3268,2020-06-09 11:56:53+00:00,People know more about Colston &amp; slavery today than they did this time last week A proposal to add a plaque giving the full history was rejected The rightful place for this statue is in a museum not in a location usually reserved for worthy people,Willy_Orwonty,
3269,2020-06-09 11:56:52+00:00,"True, but even Colston’s statue wasn’t originally erected to glorify his awful slavery but his benefactions to Bristol. That’s why I think that statues must be removed by authorities, not the mob. Said that, Cromwell distinguished himself for many more good deeds than Colston. ",antoguerrera,
3270,2020-06-09 11:56:47+00:00,"I lived in Bristol for 23 years and was *never* comfortable with Blackboy Hill and Whiteladies Road, or that the city was built on slavery. Bristolians have had a hard time with the Colston statue + I fully understand why they did what they did. My own brain + my own opinion.",a_Troglodist,
3271,2020-06-09 11:56:46+00:00,"So according to Nigel Farage, Germany was right to remove statues of Hitler but protestors were wrong to pull down Colston statue. By his logic that would make Belgian protestors wrong for taking down the statues of Leopold ll who butchered over 10 million Congolese. ",hitchen128,
3272,2020-06-09 11:56:31+00:00,"It’s symbolic, but it’s an important piece of symbolism. The Colston statue in Bristol had been an open wound for years, seeing it finally pulled down was a huge victory!",Nocastus,
3273,2020-06-09 11:56:28+00:00,"They tried doing it through the proper channels. When they weren't allowed to take it down, they suggested mentioning it on a plaque. The plaque focused on his philanthropy and not his human trafficking. They tried and Colston fan boys stopped them at every turn. Fuck that statue",PaulWrightythen,
3274,2020-06-09 11:56:09+00:00,"See I think many people equate Colston with a Nazi who expanded, ran and profited off a death camp. Using those profits to help local Germans would be obscene not commendable. Presumably you think a statue in this Nazi's honour is a complicated case. I don't think Germans would.",ndmorrison,
3275,2020-06-09 11:56:06+00:00,"I’ve given this considerable thought since last night, and my answer is - where the democratic institutions have failed, yes, by mobs. The statue of Colston was grossly offensive to a large number of people, after a lot of prevaricating the council had failed to do anything.",CBrenchley,
3276,2020-06-09 11:55:36+00:00,"The history of Colston is safe and secure in books, where it belongs. The statue of Colston is at the bottom of the river, where it belongs.",UnknownUser1975,
3277,2020-06-09 11:55:36+00:00,On the other hand: Edward Colston was a violent slave trader - but his statue should not have been torn down - http://inews.co.uk,MeldrumP,
3278,2020-06-09 11:55:24+00:00,Public sculpture expert: why I welcome the decision to throw Bristol's Edward Colston statue in the river https://theconversation.com/public-sculpture-expert-why-i-welcome-the-decision-to-throw-bristols-edward-colston-statue-in-the-river-140285?utm_source=twitter&amp;utm_medium=bylinetwitterbutton via @ConversationUK,winklebabs,
3279,2020-06-09 11:55:13+00:00,Public sculpture expert: why I welcome the decision to throw Bristol's Edward Colston statue in the river https://theconversation.com/public-sculpture-expert-why-i-welcome-the-decision-to-throw-bristols-edward-colston-statue-in-the-river-140285?utm_source=twitter&amp;utm_medium=bylinetwitterbutton via @ConversationUK,KatieBl74291825,
3280,2020-06-09 11:55:05+00:00,Outraged Tory councillor says slave trader Edward Colston was a 'hero'&gt;&gt; brave man- he'll be lucky not to end up in the same spot as the statue. ,Margybargy,
3281,2020-06-09 11:55:01+00:00,"As I’ve said previously, I think the Colston statue going was - on net and with certain caveats - a good thing. But I’m not sure how well “remove all problematic statues” scales. eg, Queen Victoria was literally Empress of India. ",Psythor,
3282,2020-06-09 11:54:49+00:00,Bristol City Council: Replace the Colston Statue with Paul Stephenson - Sign the Petition! http://chng.it/cPBN2BDn via @UKChange,TenantsUnite,
3283,2020-06-09 11:54:38+00:00,"The removal of Colston's statue was an anti-establishment, anti-British act @SadiqKhan . If it were about slavery they would be demonstrating outside the Embassy for Mauritania.",WeeksKimD,
3284,2020-06-09 11:54:26+00:00,People who gave some money to charity but still shouldn't have a statue in #Bristol : Edward Colston Jimmy Saville Fred West Jeffery Epstein Nigel Farage,MattScript,
